GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count 
"-5.487614822941606,44.005",#,#,#,#,#,#,#,"-31.5,45.6",#,#,"48.2,76.9",#,#,#,#,#,"-1.0895,1.4529999999999998","0.7569999999999998,2.233",0.0,0.13691228162497282,0.671875,1,76.67883958541564,49998,48025,0.2631578947368421,0.000854944690210246,86,128
#,#,#,"-0.22950000000000004,2.2195628556757816",#,"-3.235316482332909,42.855999999999995",#,#,"-34.5,22.5","-1.3025,3.7024999999999997",#,"44.5,116.5","-1.4695,1.8695","0.6549999999999996,4.090000000000001",#,#,#,#,"-0.41200000000000025,2.212",0.0,0.1043582467665522,0.6363636363636364,1,84.43040556546448,49948,48030,0.42105263157894735,0.0009413721871740579,98,154
"28.83,94.76275661824582",#,#,#,#,"43.455999999999996,53.408",#,"-2.1775,2.1775","-34.0,14.000000000000002","-1.1560000000000001,3.156","-1.142,3.142",#,"-0.6045,2.2045000000000003",#,"-1.492,7.892",#,#,"0.5954999999999999,1.9994999999999998",#,1.0,0.5090640583272318,0.8736842105263158,1,91.40757855589246,49929,48063,0.47368421052631576,0.0010191654484322697,83,95
#,#,#,#,#,"34.296,62.704",#,#,"-35.5,51.0",#,#,#,#,#,"7.064,10.911999999999999",#,#,"-2.351601728885778,1.541",#,1.0,1.0,1.0,3,88.01435396770107,49990,48066,0.21052631578947367,0.0029439962182715353,58,58
#,"31.693,42.307","15.7375,24.2625",#,#,#,#,#,#,#,"5.847119136285467,8.189",#,"0.7220000000000002,3.4779999999999998","1.9029999999999996,6.697",#,"-4.0847437390883545,5.733","0.7499999999999999,2.05",#,"3.203,4.597",0.0,0.004115226337448558,0.3333333333333333,2,53.86112,49411,48067,0.42105263157894735,0.0012010687381746787,3,9
#,#,"6.874999999999999,19.525",#,#,#,#,"-1.4543902178319275,2.0475",#,"1.5819999999999999,6.8180000000000005",#,#,#,"4.3443996725827105,7.3100000000000005","7.064,10.911999999999999","-0.7730000000000001,3.573","-0.0583685403185327,1.675","-2.351601728885778,1.541",#,1.0,1.0,1.0,1,91.91802368661975,49990,48075,0.42105263157894735,0.0010248567494028958,38,38
"-5.235000000000003,36.975","-2.1050000000000013,10.705000000000002",#,#,"-2.9200000000000004,13.015","0.9133925361629558,40.1",#,#,"17.1,47.1",#,#,"57.8,97.8",#,#,#,#,#,#,#,0.0,1.0,1.0,1,107.62384943647766,49948,48087,0.3157894736842105,0.0011999717146633027,27,27
"58.055,99.945","6.25,26.888","3.3125,15.6875","1.8795000000000006,5.371647806601926",#,"42.296,55.932",#,#,"15.0,65.0",#,#,#,"-1.602,2.0020000000000002",#,#,#,#,"-1.0234999999999999,1.8235000000000001","-0.23500000000000032,2.9375",1.0,0.5322950709190192,0.8815165876777251,1,86.6066435235727,49984,48091,0.47368421052631576,0.0009656365487238444,186,211
"54.35,107.27","13.772999999999998,39.027",#,#,#,"34.296,62.704",#,#,#,"0.32899999999999996,3.8710000000000004",#,#,#,#,"7.064,10.911999999999999",#,#,"-2.351601728885778,1.541","1.7905,4.2095",1.0,1.0,1.0,1,95.65546860845741,49990,48101,0.3684210526315789,0.0010665280723931058,28,28
"24.445,53.555",#,"-7.2375,12.837499999999999","-0.5325,3.4789999999999996",#,"51.988,62.904",#,#,#,#,"-1.648,3.248",#,"0.26049999999999995,2.5395",#,#,#,"0.11249999999999993,1.2875",#,"-1.3404916980515358,2.7152421129446664",0.0,0.06754356352880661,0.5833333333333334,1,49.14268432496308,49926,48105,0.42105263157894735,0.0005479253109914904,28,48
#,"24.35,42.65",#,#,#,"34.296,62.704",#,#,"-35.5,51.0","-1.2565000000000004,4.593999999999999","-0.5660000000000003,6.166",#,"0.3835000000000002,4.2625",#,#,#,"0.975,2.025",#,#,1.0,0.4204798977206755,0.8409090909090909,1,78.90710287653414,49994,48107,0.3684210526315789,0.0008797891176876606,148,176
"68.22,93.78",#,#,#,"2.0250000000000004,13.015","29.988,41.012","0.6639999999999999,0.9219999999999999","1.295,3.775",#,#,#,#,"-1.0345,2.8345","1.825595212425198,5.309",#,#,#,#,#,0.0,0.007415771484375,0.375,1,71.1392,49378,48110,0.3684210526315789,0.0007931794695204639,3,8
#,"31.009999999999998,47.81",#,#,#,#,#,#,#,#,#,#,#,#,"-1.9439999999999995,11.296",#,#,"-0.17316839701191156,1.492","0.6879999999999997,4.932579931395418",1.0,0.5929984500820631,0.9007633587786259,1,78.29678752044133,49994,48120,0.21052631578947367,0.0008729842954463943,118,131
"14.635000000000002,59.364999999999995",#,"5.95,35.4875",#,#,#,#,#,#,#,"1.83,11.305",#,"-0.5249999999999999,4.9225",#,#,#,"-0.41250000000000014,2.975","-0.20700000000000002,0.8069999999999999",#,1.0,0.0998510187910895,0.6307692307692307,1,70.33673385130248,49937,48124,0.3157894736842105,0.0007842322270137724,41,65
#,"6.25,26.888",#,#,#,"36.63577597725131,55.932",#,#,"15.0,65.0",#,#,#,#,#,#,#,#,"-1.0234999999999999,1.8235000000000001","-0.23500000000000032,2.9375",1.0,0.09022151507690833,0.6181046676096181,1,66.55797894498563,49995,48134,0.2631578947368421,0.0007421003108263505,437,707
"-5.487614822941606,26.975","2.1159999999999997,19.684","-2.0875000000000004,12.4875","-1.0749999999999997,2.9335",#,#,"-1.2758845127785776,0.929",#,#,#,#,#,"-0.348,5.536248544411243",#,#,#,#,#,"-0.14550000000000007,2.2840000000000003",0.0,0.5549289573066435,0.8888888888888888,1,97.71358763976669,49989,48137,0.3684210526315789,0.0010894754454513335,48,54
#,"31.009999999999998,43.367",#,#,#,#,#,#,#,#,#,#,#,#,"-1.9439999999999995,11.296","5.175,7.825","1.225,2.975","-0.17316839701191156,1.492","0.6879999999999997,4.932579931395418",1.0,0.6995662212779985,0.9310344827586207,1,68.05317655224562,49804,48139,0.3157894736842105,0.0007587712889221787,27,29
"-5.487614822941606,26.975",#,#,"-0.3334999999999999,3.8749999999999996","-1.7700000000000005,10.77",#,"0.30899999999999994,0.7555",#,#,"0.6755,4.081268342283962",#,#,#,#,#,"-3.9749999999999996,3.9799999999999995",#,"-0.8775,0.8775","0.2004999999999999,1.7995",0.0,1.0,1.0,1,112.33333333333333,49989,48148,0.42105263157894735,0.001252480963277613,3,3
"19.44,70.56",#,#,#,"9.776817238260561,13.015",#,"1.124459847097553,2.136",#,"11.8,51.003865166018024",#,#,#,#,#,"0.528,7.872","1.6680000000000001,6.332","-0.42500000000000004,1.65",#,"1.0545,3.1455",0.0,0.03125,0.5,1,57.61024,49802,48154,0.42105263157894735,0.0006423358654883188,5,10
#,#,"-2.0874999999999995,14.6875","1.4150000000000003,3.8244999999999996",#,#,#,#,#,#,"0.399,5.601","49.7,66.0","-0.03699999999999992,0.8975876353724147",#,"0.04800000000000004,9.064",#,#,"-1.204,1.9559179406514564","0.8005,3.6883856102484067",0.0,0.279581552734375,0.775,1,97.66253821086659,49974,48158,0.42105263157894735,0.0010889062605443582,31,40
"37.865,60.65",#,#,#,#,#,#,#,"-42.506992129706255,22.5","-1.5795000000000003,2.1935000000000002","-1.642,2.642",#,#,#,"-1.956,3.756",#,"-1.3008321856998721,1.1875","-0.575,0.0062368416901568136","0.8005,1.6790000000000003",0.0,0.28462802079628785,0.7777777777777778,1,68.52032,49940,48165,0.42105263157894735,0.0007639797898904182,7,9
#,#,#,"0.12900000000000045,5.8709999999999996","-0.5200000000000005,11.475000000000001",#,"-0.45999999999999996,0.45999999999999996",#,#,#,#,#,"0.575,4.2625",#,#,#,#,#,"-0.23500000000000032,2.9375",1.0,0.14505957972141914,0.6796875,1,68.58143609039669,49993,48178,0.2631578947368421,0.0007439825574440919,609,896
"69.575,108.49748139154144","9.354,32.046",#,"-0.48499999999999965,8.384",#,"43.455999999999996,53.408",#,#,#,#,#,#,"2.058,3.542",#,#,#,"-0.0583685403185327,2.175877364074732",#,#,1.0,0.5549289573066435,0.8888888888888888,1,85.47782491111842,49849,48179,0.3157894736842105,0.0009794692638175043,64,72
"-5.487614822941606,60.65","-1.9800000000000004,19.98",#,#,"-1.4300000000000004,11.830298552331692","18.9,42.855999999999995","0.30899999999999994,1.1664602696398771",#,#,"-1.1400000000000001,1.94",#,"54.2,93.2",#,"-0.8739999999999999,3.074","-2.2199999999999998,6.62",#,#,"-1.131,1.075",#,0.0,0.08560844799356518,0.6116504854368932,1,98.73264215948436,49989,48183,0.5263157894736842,0.0011008375794556813,63,103
#,#,#,"-1.5769999999999997,1.8590102101884307",#,"18.9,42.855999999999995","0.30899999999999994,0.806",#,"-31.5,31.5",#,#,#,"-1.2899999999999998,1.89",#,"-2.2199999999999998,6.62",#,"-0.46249999999999997,1.0625","-0.875,1.131",#,0.0,0.7514188428254499,0.9444444444444444,1,115.8435267304353,49989,48183,0.42105263157894735,0.001291618503995355,34,36
#,"22.189999999999998,47.81","12.237499999999999,35.4875","5.035,10.1215",#,#,"-0.828,0.828","-0.8,1.8",#,#,#,#,#,#,#,"1.9210000000000003,6.479",#,"-0.68,1.0305806744661954",#,1.0,1.0,1.0,1,94.71751757706208,49917,48190,0.3684210526315789,0.0010560702165060799,46,46
#,#,#,#,#,#,#,#,"-8.8,51.0",#,#,"42.7,107.7",#,"1.526,4.5440000000000005","-3.032,7.032","1.9210000000000003,6.479","0.5405794094122863,2.975",#,"0.6879999999999997,3.8405",1.0,0.28462802079628785,0.7777777777777778,3,88.50802366436228,49994,48190,0.3684210526315789,0.0029605089989093304,175,225
#,#,#,"1.6695000000000002,8.384","7.239999999999998,20.16",#,#,#,#,"0.43599999999999994,5.364",#,"42.7,107.7","0.575,3.8899999999999997","4.3443996725827105,7.638",#,#,#,#,#,1.0,0.5371442581559338,0.8831168831168831,1,88.3767332137533,49990,48191,0.3157894736842105,0.0009853724861740981,68,77
"58.055,99.945",#,#,"-0.16699999999999982,6.367",#,#,#,"-0.047499999999999876,4.047499999999999","10.600000000000001,56.6","-1.9334999999999998,3.5335",#,#,"-0.784,2.184","0.21928857756479347,1.4392436904001866",#,#,"0.11249999999999993,1.0875",#,#,1.0,0.08390408099496938,0.6091954022988506,1,63.51240807945002,49995,48192,0.42105263157894735,0.0007081431636625854,106,174
#,#,#,#,#,#,#,#,#,#,"1.1130000000000002,4.887","16.0,121.7","0.49540132944517434,3.8572296702176825","-0.3619319743679128,5.325",#,"-1.944,3.144",#,"-0.575,0.0062368416901568136",#,0.0,0.10979242280002384,0.6428571428571429,1,80.06501408764939,49940,48195,0.3157894736842105,0.0008926994596676687,18,28
"23.7,66.3","7.590845287033723,28.332903216444656","-0.8375000000000004,12.775000000000002","-0.6789999999999998,3.4789999999999996",#,"45.096,62.904","-1.5238349482855593,0.3105","-0.5775000000000001,1.1775","0.5999999999999979,56.60000000000001","-1.5865,2.1935000000000002","-0.8499999999999999,5.709220838493113",#,"-0.6214999999999999,1.0215","-2.0199999999999996,6.002134139458823",#,"-0.3779999999999999,2.378","0.34753676680881185,0.65",#,"-1.3404916980515358,1.2815",0.0,0.2935778904262872,0.782608695652174,1,67.15849112594898,49926,48207,0.7894736842105263,0.0007487958307807088,18,23
#,"20.786,42.967","5.95,24.0625",#,#,"41.268,67.132","1.179,2.5485","1.0274999999999999,4.845000000000001",#,#,#,#,#,"-0.996,5.396000000000001","-1.2080000000000002,6.408",#,"-0.41250000000000014,1.3375",#,#,1.0,0.6472278485082303,0.9166666666666666,1,76.55322590960496,49935,48211,0.42105263157894735,0.0008535441376492945,22,24
"-5.235000000000003,36.975","-2.1050000000000013,10.705000000000002",#,#,#,#,#,#,#,#,#,"57.8,93.2","-1.2899999999999998,1.89",#,#,#,#,#,#,0.0,0.534824985896467,0.8823529411764706,1,96.34504606742733,49981,48217,0.21052631578947367,0.0010742166418892351,45,51
#,#,#,#,#,#,#,"-2.2399999999999998,2.7399999999999998",#,#,#,#,#,#,#,#,"1.225,2.975","-0.17316839701191156,1.492",#,1.0,0.5685295115376153,0.8932038834951457,1,94.72232059920985,49993,48220,0.15789473684210525,0.0010561237686764623,92,103
#,#,"-2.1375,6.912500000000001",#,#,"-3.235316482332909,42.855999999999995",#,#,#,"-1.3025,1.701",#,#,#,"0.6549999999999996,5.697",#,#,#,#,#,0.0,0.06550862365035685,0.5797752808988764,1,74.6347685959722,49989,48224,0.21052631578947367,0.0008321539483538726,258,445
"-5.235000000000003,36.975",#,#,#,"-2.9200000000000004,7.720000000000001",#,#,#,#,#,#,"57.8,97.8",#,#,"0.48,5.92","-3.9749999999999996,4.432","-0.050000000000000044,0.35731063385667006","-0.8775,0.8775","0.22349999999999992,1.5765000000000002",0.0,0.6409925593017161,0.9148936170212766,1,92.1355269537801,49948,48236,0.42105263157894735,0.00102728184170173,43,47
"-5.235000000000003,36.975",#,"1.7125000000000004,9.6875",#,"-2.9200000000000004,7.720000000000001","38.544,54.656000000000006",#,"-2.1750000000000003,2.3750000000000004",#,#,#,"57.8,97.8",#,#,#,"-3.9749999999999996,4.432","-0.050000000000000044,0.35731063385667006","-0.8775,0.8775",#,0.0,0.3787874412704941,0.8235294117647058,1,85.7004395216896,49947,48236,0.47368421052631576,0.0009555326621255842,14,17
#,#,"7.175000000000001,13.162500000000001",#,#,#,"-0.828,0.828",#,#,#,#,"42.7,96.2",#,#,"-1.9439999999999995,5.943999999999999","1.9210000000000003,6.479",#,#,"0.6879999999999997,3.1710000000000003",1.0,0.24070441269615173,0.7521367521367521,1,95.57233448109774,49993,48242,0.3157894736842105,0.0010656011532959248,88,117
#,"31.009999999999998,43.367","0.23749999999999982,16.425",#,#,#,#,"-2.2399999999999998,2.7399999999999998",#,#,#,#,"-0.531,2.331",#,#,#,"1.225,2.975",#,#,1.0,0.670176922268936,0.9230769230769231,1,94.84060269230316,49876,48242,0.2631578947368421,0.0010574425764203435,24,26
"1.2800000000000011,59.005",#,#,"-0.08199999999999963,3.4819999999999993",#,#,"-0.368,0.368",#,#,"0.02949999999999986,2.5705",#,#,#,#,#,#,#,#,"0.8005,2.233",0.0,0.06784375667116285,0.5838509316770186,1,70.14434759631975,49998,48247,0.2631578947368421,0.0007820871814176703,94,161
"58.055,99.945",#,"3.3125,15.6875","0.6250000000000004,5.574999999999999",#,"42.296,55.932","0.5630000000000001,1.4759352236535355",#,"10.600000000000001,65.0",#,#,#,#,#,#,#,#,"-1.0234999999999999,1.587",#,1.0,0.427630752325058,0.84375,1,79.28950457119039,49935,48251,0.3684210526315789,0.0008840527750426937,54,64
#,"1.0349999999999984,21.165",#,#,#,#,"0.27799999999999997,0.806","-0.5200000000000002,3.12",#,#,#,"26.134106781056904,96.0","-1.2575,1.6575",#,#,#,#,#,"-0.37400000000000017,0.7740000000000002",0.0,0.202266658350261,0.7264150943396226,1,73.28082562899704,49973,48252,0.3157894736842105,0.000817057914601647,77,106
"-5.235000000000003,36.975",#,#,#,"-2.9200000000000004,7.720000000000001",#,"-0.759,0.759",#,#,#,#,"57.8,97.8",#,#,"0.48,5.92","-3.9749999999999996,4.432","-0.050000000000000044,1.5155012911143444","-0.8775,0.8775","0.22349999999999992,1.5765000000000002",0.0,0.3970589518489515,0.8313253012048193,1,100.11314413900911,49989,48253,0.47368421052631576,0.0011162297377564688,69,83
"24.445,53.555",#,"-7.2375,11.337499999999999","1.2665,2.9325",#,"51.988,62.904",#,"-1.3275000000000001,1.7275",#,#,#,#,"0.4075000000000002,2.7925",#,#,#,"0.11249999999999993,1.2875",#,"-1.3404916980515358,1.2815",0.0,0.04412311230067828,0.5357142857142857,1,55.20025623764556,49922,48257,0.42105263157894735,0.006369600718676073,15,28
#,"19.533,43.367",#,"4.912298266506403,16.029422765375216",#,#,"1.179,2.5485",#,#,#,"-0.5660000000000003,6.166","71.9,84.6",#,#,#,#,#,#,"1.2314999999999996,3.0086429918851225",0,0.0,0.0,1,71.744,48270,48270,0.3157894736842105,0.0007999227972942648,0,7
"41.64,60.65","6.375,37.199",#,"5.064814466197662,11.374836422552697","-3.5049999999999994,31.7791035974845","31.924,62.876","-0.2602702175141813,0.6325",#,#,"0.9670000000000001,5.9245","-0.12499999999999956,7.525","58.2,83.2",#,#,#,#,#,"0.6664999999999999,2.7335000000000003",#,0,0.03125,0.5,1,59.24640000000001,49739,48271,0.5263157894736842,0.0006605785294605116,4,8
"36.995,59.005","3.846,17.754",#,#,"-3.3099999999999996,7.71","-3.235316482332909,42.855999999999995",#,#,"-42.506992129706255,22.5",#,"-1.0439999999999998,3.444",#,#,"0.6549999999999996,4.090000000000001",#,#,#,#,#,0.0,0.14387251916983998,0.6785714285714286,2,82.47431973994183,49940,48274,0.3684210526315789,0.0018391249038613926,57,84
"54.35,107.27",#,#,#,#,#,"-0.529,0.6325","-0.7125,0.9125","-48.55510921726247,51.0",#,#,#,"0.575,4.2625",#,#,"-2.15,11.231791515384753","-0.1625000000000001,1.1625","-0.12150000000000005,1.3215",#,1.0,0.25895858053248955,0.7632135306553911,1,69.03754993940798,49964,48282,0.42105263157894735,0.0007503394630038908,361,473
"28.83,94.76275661824582",#,"-6.575000000000001,13.775",#,#,"43.455999999999996,53.408",#,#,"-34.0,14.000000000000002","-1.1560000000000001,3.156","-1.142,3.142",#,"-0.6045,2.2045000000000003",#,"-1.492,7.892",#,#,"0.5954999999999999,1.9994999999999998","-0.5815000000000001,1.1815",1.0,0.44648890045380407,0.851063829787234,1,76.99285595158369,49814,48290,0.5263157894736842,0.0008584458728878402,40,47
#,"-1.9800000000000004,19.98","-5.337500000000001,11.774999999999999",#,"3.185,6.775",#,"0.30899999999999994,0.806","0.9429993366846046,4.0175","-31.5,31.5","-1.1400000000000001,1.94","-0.6539999999999999,4.854",#,"-0.18899999999999995,1.189","-1.85,3.074",#,"0.6569961073255457,5.897",#,#,#,0.0,0.512908935546875,0.875,1,106.75095818234738,49989,48298,0.5789473684210527,0.0011902392546145517,28,32
"-5.487614822941606,47.845",#,"-2.9250000000000007,14.125",#,"-2.395,9.195",#,#,#,#,#,#,"24.2,66.0",#,#,#,"-0.27300000000000013,4.073",#,"-1.204,0.5875",#,0.0,0.1871142152995195,0.7151898734177216,1,71.5095048044488,49998,48300,0.3157894736842105,0.0007973082503944908,113,158
"-5.487614822941606,59.005","-2.9350000000000014,17.754",#,"1.4150000000000003,3.8244999999999996",#,"45.096,55.528000000000006",#,"-1.7225000000000001,1.7225000000000001",#,#,#,"49.7,66.0","-2.1601954774551704,0.8975876353724147",#,"-0.8639999999999999,9.064",#,#,"-0.38749999999999996,1.9559179406514564","0.8005,3.3913953315832113",0.0,1.0,1.0,1,76.66666666666667,49677,48300,0.5263157894736842,0.0008548089660351663,3,3
"14.344999999999999,60.65",#,#,"-0.08199999999999963,3.4819999999999993",#,#,#,#,#,#,#,"16.0,121.7",#,"0.6549999999999996,5.325","-0.6080000000000001,3.608",#,#,"-0.575,0.0062368416901568136",#,0.0,0.2149341667858102,0.7352941176470589,1,71.52588808370356,49998,48302,0.3157894736842105,0.000797490918751013,50,68
"36.995,59.005",#,#,#,#,"-3.235316482332909,42.855999999999995",#,#,#,#,"-1.0439999999999998,3.444",#,#,"0.6549999999999996,4.090000000000001","-0.5800000000000003,4.180000000000001",#,#,#,#,0.0,0.07395962734076991,0.594017094017094,1,72.93904314251898,49951,48304,0.2631578947368421,0.0008132471485076222,139,234
#,"20.665,41.001",#,"2.6220000000000003,6.978","9.776817238260561,13.015",#,"0.6639999999999999,2.136","-0.7399999999999998,3.9675000000000002",#,"-0.7719999999999998,4.772",#,#,"0.0050000000000001155,1.595",#,"-2.0279999999999996,7.627999999999999",#,#,"-0.5265,1.5090000000000001","1.0545,3.9455",0.0,0.06922366952724099,0.5862068965517241,1,73.58384060093519,49855,48310,0.5263157894736842,0.0008204364352301987,17,29
"22.69571616877449,99.945",#,#,#,"-4.655000000000001,18.66",#,#,#,#,"0.37449999999999983,5.2255","-0.6789999999999998,2.279","47.5,112.7",#,#,#,#,#,#,#,1.0,0.07680560838168779,0.5985198889916744,1,62.04219527998846,49995,48316,0.2631578947368421,0.0006917507582326802,647,1081
"54.35,107.27",#,"-2.675,11.075",#,#,#,"-0.529,0.6325","-0.7125,0.9125","-48.55510921726247,51.0",#,#,#,"0.575,4.2625",#,#,"-2.15,11.231791515384753","-0.1625000000000001,1.1625","-0.12150000000000005,1.3215",#,1.0,0.22481780895283973,0.7419354838709677,1,69.11710488600353,49956,48322,0.47368421052631576,0.0007514482284654504,299,403
"-5.487614822941606,60.65",#,"0.8250000000000002,14.575","0.7645000000000004,3.8749999999999996",#,"18.9,40.1","0.30899999999999994,0.806","0.9429993366846046,5.456971491213454","-31.5,31.5",#,#,"54.2,108.2",#,#,"-2.2199999999999998,4.643999999999999",#,#,#,#,0.0,1.0,1.0,1,120.39218553975036,49989,48324,0.47368421052631576,0.0013423346039993205,29,29
"54.35,107.27","24.35,42.65",#,#,#,"34.296,52.242339512577615",#,#,#,"-1.2565000000000004,4.593999999999999",#,#,"0.575,4.2625","0.8019999999999998,3.998",#,#,#,"-2.351601728885778,1.541",#,1.0,0.4674144736811219,0.8588957055214724,1,83.97888011826716,49935,48329,0.3684210526315789,0.000936337821948093,140,163
"54.35,107.27",#,"6.612500000000001,23.3875","5.035,11.965",#,#,#,#,#,"2.2984999999999998,5.494",#,"42.7,107.7","1.3750000000000002,2.0482229003965444","1.055,5.474",#,#,#,"-2.351601728885778,1.8597767579316218",#,1.0,0.6472278485082303,0.9166666666666666,1,96.48620828858711,49911,48332,0.42105263157894735,0.0010757905557889674,22,24
